site_id,time,latitude,longitude,igbp,GPP_NT_VUT_REF,LE_F_MDS,LE_F_MDS_QC,NEE_VUT_REF_QC,H_F_MDS,NETRAD,G,VPD_F_MDS,SWC_F_MDS,TA_F_MDS
DEMO_000,2016-01-12,-18.333333333333332,71.57894736842104,GRA,4.2192626943367095,10.40632859910905,0,0.9,14.871267688659032,28.75304227944115,1.4376521139720575,1.96132813149296,0.31829098186992455,20.085095860170888
DEMO_000,2016-01-20,-18.333333333333332,71.57894736842104,GRA,5.851810007743195,11.985352686802274,0,0.9,10.786909784419915,24.43898639405727,1.2219493197028637,3.9194986172809223,0.19651016950110448,19.2067818392398
DEMO_000,2016-01-28,-18.333333333333332,71.57894736842104,GRA,4.180198622888845,12.465754130354966,0,0.9,11.72961563384756,24.16927224611393,1.2084636123056967,2.343748431879287,0.25193051127168714,21.599842629537637
DEMO_000,2016-02-05,-18.333333333333332,71.57894736842104,GRA,3.3453477449252613,10.294470941214312,0,0.9,0.695913425251538,22.627336772813415,1.1313668386406708,1.3865045241586011,0.41078616012550934,20.507788036855022
DEMO_000,2016-02-13,-18.333333333333332,71.57894736842104,GRA,3.1394388494433447,9.328799276450392,0,0.9,16.769648128526757,19.87466760688105,0.9937333803440526,1.1050763642912533,0.5010261734915016,21.772516006938815
DEMO_000,2016-02-21,-18.333333333333332,71.57894736842104,GRA,5.111972125527466,12.381736131855359,0,0.9,32.7558643912912,59.902332793838234,2.9951166396919118,3.0392414792102134,0.1981240924786177,23.43337896962645
DEMO_000,2016-02-29,-18.333333333333332,71.57894736842104,GRA,3.0286131351036603,8.884830288977557,0,0.9,10.476682016691845,19.39524878867268,0.9697624394336342,0.843357454003604,0.4788079260486716,24.251164310873992
DEMO_000,2016-03-08,-18.333333333333332,71.57894736842104,GRA,4.167810473313385,11.119503372600514,0,0.9,27.59241678358333,38.14838810782185,1.9074194053910927,1.4303680492725699,0.3851009456466495,23.85033190998787
DEMO_000,2016-03-16,-18.333333333333332,71.57894736842104,GRA,5.187415286254106,12.127170382703788,0,0.9,12.175524624003561,15.479190213267968,0.7739595106633984,2.733960424389464,0.3427041889256791,25.64730005892449
DEMO_000,2016-03-24,-18.333333333333332,71.57894736842104,GRA,3.796470333727509,11.668372674708287,0,0.9,-0.4877515700433044,8.786645475449752,0.4393322737724876,1.3794476068776924,0.4336395925872947,26.03969246561174
DEMO_000,2016-04-01,-18.333333333333332,71.57894736842104,GRA,3.517450429327286,9.264508709884314,0,0.9,-1.087295930043779,5.100883903943129,0.25504419519715643,1.3486364828423816,0.3952824789594614,25.90640606011373
DEMO_000,2016-04-09,-18.333333333333332,71.57894736842104,GRA,3.7287458575376817,10.22943677575727,1,0.9,3.383494443389764,1.6500982897534655,0.08250491448767328,1.5322130144167139,0.3647954174115407,26.10719632672214
DEMO_000,2016-04-17,-18.333333333333332,71.57894736842104,GRA,4.29105307657359,10.052662769585293,0,0.9,19.610103606282753,25.92374444170382,1.296187222085191,0.5512339697902434,0.3699013826881219,25.49897315890456
DEMO_000,2016-04-25,-18.333333333333332,71.57894736842104,GRA,4.074551748250751,9.943805010259348,0,0.9,15.475898475424064,32.992013123270965,1.6496006561635483,1.6150337987754422,0.38495804267292666,24.847773196920908
DEMO_000,2016-05-03,-18.333333333333332,71.57894736842104,GRA,2.8099740947623197,8.859859494807832,1,0.9,-5.896527870070407,11.775152415240171,0.5887576207620085,0.7768603419944138,0.4536960439421432,25.60277398938856
DEMO_000,2016-05-11,-18.333333333333332,71.57894736842104,GRA,3.1713205548380548,9.431879987862471,0,0.9,7.0425507469261985,18.24167266458489,0.9120836332292446,0.9380964752558083,0.49560870906385496,25.361295422706682
DEMO_000,2016-05-19,-18.333333333333332,71.57894736842104,GRA,5.335262395258721,11.625439842926287,0,0.9,12.883492297699387,46.04584866242186,2.302292433121093,1.9839234748353949,0.3688415057509129,24.026967678116055
DEMO_000,2016-05-27,-18.333333333333332,71.57894736842104,GRA,3.5173162591350886,8.117964651404135,1,0.9,11.894321759471696,26.21547958824858,1.3107739794124291,1.319101833521395,0.4178350476067783,22.291068083209336
DEMO_000,2016-06-04,-18.333333333333332,71.57894736842104,GRA,4.427494419112492,10.041104990683499,0,0.9,11.813180143365503,20.311352249593444,1.0155676124796722,1.8375027666967645,0.3630576920924907,23.378479802883824
DEMO_000,2016-06-12,-18.333333333333332,71.57894736842104,GRA,3.058553493579213,10.37527939925306,0,0.9,11.493962866291263,15.566629774796375,0.7783314887398188,0.7757106659262707,0.4601671225382423,19.789651662117237
DEMO_000,2016-06-20,-18.333333333333332,71.57894736842104,GRA,4.645052085216386,9.616748892237815,0,0.9,8.310097911457534,7.950960268040806,0.3975480134020403,1.8957948919055094,0.3378406726779713,20.187201306656835
DEMO_000,2016-06-28,-18.333333333333332,71.57894736842104,GRA,4.097188854132467,9.433810180198302,0,0.9,12.946410276174046,20.10893960265035,1.0054469801325174,2.104652851088666,0.36235255042392,16.92277772894873
DEMO_000,2016-07-06,-18.333333333333332,71.57894736842104,GRA,3.494592689745339,9.899619939980886,0,0.9,7.3648088290617215,37.90885138157912,1.895442569078956,1.6181505655677006,0.3296912067575172,16.60822183625656
DEMO_000,2016-07-14,-18.333333333333332,71.57894736842104,GRA,2.6824437427471453,8.148950769227516,0,0.9,13.188514208231137,22.496053284588893,1.1248026642294446,0.1678992834139251,0.5072083829498223,14.789266805199416
DEMO_000,2016-07-22,-18.333333333333332,71.57894736842104,GRA,2.869805749343832,8.209418922877095,0,0.9,0.31659513345980184,-13.595079144965148,-0.6797539572482574,0.8065547197369068,0.4265388263610682,12.620370225569925
DEMO_000,2016-07-30,-18.333333333333332,71.57894736842104,GRA,4.4471618061727165,10.293900419557454,1,0.9,9.5078605734539,22.416893922606768,1.1208446961303384,2.226328354223167,0.26893266949358774,13.408845840697378
DEMO_000,2016-08-07,-18.333333333333332,71.57894736842104,GRA,3.113428349743182,8.69867971747444,0,0.9,14.925650744871849,19.96430026359837,0.9982150131799186,1.5366963611806208,0.38710881650274354,11.764848425676982
DEMO_000,2016-08-15,-18.333333333333332,71.57894736842104,GRA,2.707883724260477,7.18704265983882,0,0.9,13.327976016870718,20.582347998612484,1.0291173999306242,1.7947711296897548,0.36396584715795127,11.0945758243071
DEMO_000,2016-08-23,-18.333333333333332,71.57894736842104,GRA,2.831281695030928,8.331382520061277,0,0.9,12.728208604070907,15.538608752127356,0.7769304376063678,1.2453323056041747,0.3558144192086799,10.426277033854763
DEMO_000,2016-08-31,-18.333333333333332,71.57894736842104,GRA,3.8992275778705148,8.864093711814125,1,0.9,-12.823611984088382,-12.739436295456514,-0.6369718147728257,1.9919311994763285,0.3159046781621095,11.094129782358172
DEMO_000,2016-09-08,-18.333333333333332,71.57894736842104,GRA,1.6442856388467921,5.566331608068713,0,0.9,-4.202679023114197,-2.179989486136881,-0.10899947430684405,-0.4612905685315425,0.6100588708264407,8.08857371079938
DEMO_000,2016-09-16,-18.333333333333332,71.57894736842104,GRA,2.7751428387621404,7.195442279882069,0,0.9,4.1464348720721995,21.587553549196137,1.079377677459807,2.060615371268126,0.35384659316059014,6.163784403457726
DEMO_000,2016-09-24,-18.333333333333332,71.57894736842104,GRA,2.7926805658054774,6.955181396140292,0,0.9,-0.9643580532078824,-5.446604223640764,-0.2723302111820382,0.9669754212114764,0.392564847138459,7.607757850566145
DEMO_000,2016-10-02,-18.333333333333332,71.57894736842104,GRA,3.1447375463009744,7.749173318224503,0,0.9,0.6537912088474851,4.619218879835406,0.23096094399177033,1.6928314818630026,0.36703039999728204,6.993559085871391
DEMO_000,2016-10-10,-18.333333333333332,71.57894736842104,GRA,3.323784019514224,7.631070486475841,0,0.9,35.97549708599819,39.552548971724015,1.9776274485862009,1.7239166473161978,0.42614957379507684,7.933343969232577
DEMO_000,2016-10-18,-18.333333333333332,71.57894736842104,GRA,2.9859506590434854,8.056469428681309,0,0.9,1.7933724246589318,27.093717848236818,1.354685892411841,1.3495448366271006,0.33430414430005795,8.424118681293443
DEMO_000,2016-10-26,-18.333333333333332,71.57894736842104,GRA,3.1656314150667093,8.26058947655994,0,0.9,20.4669153244143,10.733935303552801,0.5366967651776401,1.8328590407066003,0.3794245208983032,7.4551063926135885
DEMO_000,2016-11-03,-18.333333333333332,71.57894736842104,GRA,3.699687794526409,7.452932828452869,0,0.9,11.887986490990842,12.740416232893079,0.637020811644654,2.494604834064918,0.31097779568785755,8.936169364218273
DEMO_000,2016-11-11,-18.333333333333332,71.57894736842104,GRA,2.1447386141164486,6.25178750987033,1,0.9,0.7724071096589356,6.624124274158179,0.331206213707909,0.5195629493253637,0.5069030425757726,8.6740465353491
DEMO_000,2016-11-19,-18.333333333333332,71.57894736842104,GRA,3.46433656330654,8.264066139293872,1,0.9,12.228501196589482,23.315327861379007,1.1657663930689504,1.9317730330607277,0.336782322156941,8.865869772489896
DEMO_000,2016-11-27,-18.333333333333332,71.57894736842104,GRA,3.2317657848083794,8.752203304791129,0,0.9,-12.166794782542286,4.0222178840663805,0.20111089420331904,1.8347513058654608,0.3417277877292948,11.443129494114494
DEMO_000,2016-12-05,-18.333333333333332,71.57894736842104,GRA,2.3531714788922997,8.439004831973296,1,0.9,8.022122870530497,34.00605241397568,1.7003026206987841,0.753502253143779,0.4648437310010191,12.484975527840636
DEMO_000,2016-12-13,-18.333333333333332,71.57894736842104,GRA,3.1982495663041735,8.564774546743505,0,0.9,-4.15795219671425,-3.4121950258488782,-0.17060975129244393,1.1152139378545824,0.43282518636738443,13.683367104392417
DEMO_000,2016-12-21,-18.333333333333332,71.57894736842104,GRA,3.019469787356939,7.929061646515309,0,0.9,-15.636475811704557,-9.164009911476624,-0.45820049557383125,1.2660631483790639,0.4181159006366987,14.701824221073153
DEMO_000,2016-12-29,-18.333333333333332,71.57894736842104,GRA,2.8819788757475426,9.123585511704952,0,0.9,-6.339796730200426,5.672932679957389,0.2836466339978695,0.7863893633911481,0.4212194713658491,16.35219462381985
DEMO_000,2017-01-06,-18.333333333333332,71.57894736842104,GRA,3.8288058177198447,9.070276935009327,1,0.9,3.411711327302652,16.504116522706088,0.8252058261353045,1.9103101115258352,0.3263253771686011,17.7780133163901
DEMO_000,2017-01-14,-18.333333333333332,71.57894736842104,GRA,3.1922549787741867,10.40943744416045,1,0.9,10.027303621219543,8.914212967339559,0.44571064836697794,1.7216100492141866,0.4569103097737809,18.296792017596772
DEMO_000,2017-01-22,-18.333333333333332,71.57894736842104,GRA,3.188231436928894,9.142584092489932,0,0.9,21.771932711086098,28.469192247851694,1.423459612392585,1.108564899777401,0.4400184414012705,18.913251377797142
DEMO_000,2017-01-30,-18.333333333333332,71.57894736842104,GRA,4.74899605802139,12.20558374941027,0,0.9,20.174449988514287,31.649290912688976,1.5824645456344488,2.7896977073979716,0.2728048093545154,19.672618040497422
DEMO_000,2017-02-07,-18.333333333333332,71.57894736842104,GRA,3.0954473297404395,9.51919593490327,1,0.9,9.136076879037422,8.88584338008203,0.4442921690041015,1.5134068078068548,0.48800420048273535,21.55885052560582
DEMO_000,2017-02-15,-18.333333333333332,71.57894736842104,GRA,5.69137637271972,10.980266207257259,1,0.9,11.955807743587808,27.771295052257845,1.3885647526128924,3.2469295166957295,0.32884342333498917,21.555505876216078
DEMO_000,2017-02-23,-18.333333333333332,71.57894736842104,GRA,4.407021224861767,10.492271128190175,0,0.9,-4.519922548390404,6.989025389756162,0.34945126948780814,2.2293050229281093,0.4054955289240502,24.34197302619922
DEMO_000,2017-03-03,-18.333333333333332,71.57894736842104,GRA,4.039949244593754,11.410690516769055,0,0.9,8.452342947727757,31.779713664283598,1.58898568321418,1.864327412384411,0.3376245963496903,25.189336425935405
DEMO_000,2017-03-11,-18.333333333333332,71.57894736842104,GRA,4.810824976644374,10.647270112278697,0,0.9,7.978819815277766,9.782934839183868,0.48914674195919344,1.9704266570708056,0.3932936284880182,24.828340421129973
DEMO_000,2017-03-19,-18.333333333333332,71.57894736842104,GRA,4.045345596703169,11.00571014954674,0,0.9,8.067983470470402,25.741296854602155,1.287064842730108,1.307908235367821,0.46507172179317235,27.14020256399671
DEMO_000,2017-03-27,-18.333333333333332,71.57894736842104,GRA,5.316891968915135,13.125562410262107,0,0.9,24.91476799544531,39.43026757784768,1.971513378892384,2.727193607688473,0.2707176433514706,25.772459011661777
DEMO_000,2017-04-04,-18.333333333333332,71.57894736842104,GRA,4.916109315409554,11.99154904849606,0,0.9,4.98699236930044,8.484913939665624,0.42424569698328124,2.1661241993794396,0.3015209790998309,27.180301052459495
DEMO_000,2017-04-12,-18.333333333333332,71.57894736842104,GRA,3.484303124964173,8.895523465194495,1,0.9,24.533146072636093,52.69414973190753,2.6347074865953766,1.0341548374337932,0.4741956167858054,25.882798881713203
DEMO_000,2017-04-20,-18.333333333333332,71.57894736842104,GRA,4.220010155393601,11.330596148678103,1,0.9,14.664122041269286,21.41632522716191,1.0708162613580956,2.268504753229029,0.342567923988421,26.54207119457802
DEMO_000,2017-04-28,-18.333333333333332,71.57894736842104,GRA,4.7658982773102645,11.19634826746117,0,0.9,-13.21295205084443,10.28656205400488,0.5143281027002441,1.3754774453203227,0.35254839937566074,25.000706802603357
DEMO_000,2017-05-06,-18.333333333333332,71.57894736842104,GRA,5.662079405101198,12.313466974798834,0,0.9,18.240844558683072,19.189111257258155,0.9594555628629078,2.6533810700475664,0.25235305655794016,24.637864335430912
DEMO_000,2017-05-14,-18.333333333333332,71.57894736842104,GRA,4.952240885810734,12.069415386266524,0,0.9,-13.027548982794288,3.7331774919211735,0.18665887459605868,2.032837538641437,0.3386551445382972,23.983938762074892
DEMO_000,2017-05-22,-18.333333333333332,71.57894736842104,GRA,3.250936333810389,10.449973664159046,0,0.9,4.060374805367089,9.926118221615782,0.49630591108078914,1.1667221415302773,0.4244580546946897,23.654539706053743
DEMO_000,2017-05-30,-18.333333333333332,71.57894736842104,GRA,3.5262802700209925,10.417004711850698,0,0.9,13.28268653822749,32.438696563857334,1.6219348281928667,1.528691925773581,0.4582984074548715,20.465311052190305
DEMO_000,2017-06-07,-18.333333333333332,71.57894736842104,GRA,4.384373649452291,10.33243581483267,0,0.9,10.38956086225572,19.5690429103576,0.97845214551788,1.3888981613471367,0.35672165612920953,20.413501924534522
DEMO_000,2017-06-15,-18.333333333333332,71.57894736842104,GRA,2.8986039046376093,8.919377988028309,0,0.9,6.0408499400815465,40.01486247310313,2.0007431236551567,0.7095541369031947,0.46986350506698915,20.89296801662639
DEMO_000,2017-06-23,-18.333333333333332,71.57894736842104,GRA,4.899786615417824,9.439908045201177,1,0.9,5.010730073003057,2.927306140204422,0.1463653070102211,1.9768923758344377,0.3187316057522206,19.63564447026789
DEMO_000,2017-07-01,-18.333333333333332,71.57894736842104,GRA,4.415552391828949,11.121285930167554,0,0.9,5.9033672256394745,17.084743563474113,0.8542371781737057,1.9735576704789421,0.2856326106457751,19.829740619108094
DEMO_000,2017-07-09,-18.333333333333332,71.57894736842104,GRA,4.769306610101291,11.386628772010399,0,0.9,5.782026553202934,12.804480952159977,0.6402240476079989,2.9639601011205525,0.274598392488511,15.596137371038223
DEMO_000,2017-07-17,-18.333333333333332,71.57894736842104,GRA,3.6236870833428063,8.49081787791931,0,0.9,10.781421757949193,27.946622174520954,1.3973311087260478,2.1800058067721353,0.3391951412814592,15.74489237167243
DEMO_000,2017-07-25,-18.333333333333332,71.57894736842104,GRA,3.439948436195453,8.45562342847809,0,0.9,-2.7539383234259507,-7.982449636707464,-0.39912248183537324,2.0445775709697656,0.4064177575835088,14.95206035324559
DEMO_000,2017-08-02,-18.333333333333332,71.57894736842104,GRA,3.126248347368183,8.784910898817355,0,0.9,6.8954967624401275,16.357341684658593,0.8178670842329296,0.9803041493018034,0.3618448461759044,12.972953665071437
DEMO_000,2017-08-10,-18.333333333333332,71.57894736842104,GRA,2.8193194890939184,7.908393206332883,0,0.9,4.653462281460671,9.522194922799015,0.4761097461399508,1.5123873160214265,0.37308466812021046,13.915746956464224
DEMO_000,2017-08-18,-18.333333333333332,71.57894736842104,GRA,3.214708750417926,8.573251018481379,0,0.9,10.983492045409594,27.696321591795662,1.3848160795897833,1.0626168744442805,0.3982085801451507,11.305064139312947
DEMO_000,2017-08-26,-18.333333333333332,71.57894736842104,GRA,3.291791087516528,8.126445967974526,0,0.9,13.963988429230419,21.000392591737747,1.0500196295868873,1.6176912431549764,0.3115147495111425,10.497094875096842
DEMO_000,2017-09-03,-18.333333333333332,71.57894736842104,GRA,2.4963227918010773,7.51098879487293,0,0.9,9.253224653509022,21.88472706286656,1.0942363531433281,0.9186002571143028,0.39423008196365256,7.776776624437611
DEMO_000,2017-09-11,-18.333333333333332,71.57894736842104,GRA,3.4086241103803885,8.298873808905194,0,0.9,-11.601022491441647,8.671567018862895,0.4335783509431448,1.1393730512167821,0.3746575597809103,10.297732531284758
DEMO_000,2017-09-19,-18.333333333333332,71.57894736842104,GRA,3.047079836254665,7.918432113576205,0,0.9,-1.4221844194303062,6.142235514493972,0.3071117757246986,1.3478506144591376,0.331993764394533,6.985431093439651
DEMO_000,2017-09-27,-18.333333333333332,71.57894736842104,GRA,1.474398215207286,5.924668528516818,1,0.9,-8.990709340484463,-3.4848510353147226,-0.17424255176573614,-0.3613717281462457,0.6002109645106963,6.707162187048767
